"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1988-08","1988","08","26.1","","16.3","","21.2","","34.0","","7.0","","122.7","","0.0","","122.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1988-09","1988","09","20.1","","9.8","","15.0","","26.0","","3.0","","48.1","","0.0","","48.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1988-10","1988","10","11.0","E","3.5","","7.3","E","23.5","","-6.5","","124.3","E","24.7","","149.0","E","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1988-11","1988","11","7.8","","0.4","","4.1","","21.5","","-6.0","","91.7","","1.0","","92.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1988-12","1988","12","-0.8","","-9.5","","-5.2","","10.0","","-23.5","","21.5","","20.0","","41.5","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-01","1989","01","0.3","","-10.5","","-5.1","","7.5","","-25.0","S","21.4","","26.6","","48.0","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-02","1989","02","-3.7","","-13.0","","-8.4","","5.0","","-26.0","S","6.3","","39.0","","45.3","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-03","1989","03","1.4","","-9.4","","-4.0","","19.0","","-25.5","","23.6","","38.8","","62.4","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-04","1989","04","9.8","","-1.5","","4.2","","18.0","","-7.0","S","37.9","","3.0","","40.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-05","1989","05","19.1","","8.3","","13.7","","29.0","","1.0","","93.0","","0.0","","93.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-06","1989","06","23.9","E","14.0","","19.0","E","30.5","","7.5","","110.0","","0.0","","110.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-07","1989","07","27.5","","15.5","","21.5","","32.5","","10.0","","42.9","","0.0","","42.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-08","1989","08","24.6","","14.6","E","19.6","E","30.5","","6.5","","66.6","","0.0","","66.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-09","1989","09","20.4","","10.9","","15.7","","28.0","","1.5","","100.9","","0.0","","100.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-10","1989","10","14.2","","4.3","","9.3","","24.0","","-2.5","","103.6","","0.0","T","103.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-11","1989","11","6.4","","-2.2","","2.1","","18.5","","-14.5","","100.5","","34.8","","135.3","","10","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1989-12","1989","12","-9.0","","-21.2","","-15.1","","4.5","","-36.5","","9.9","","61.6","","71.5","","26","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-01","1990","01","1.4","","-6.8","","-2.7","","11.0","","-19.5","","21.6","","43.0","","64.6","","19","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-02","1990","02","-0.6","","-11.1","","-5.9","","9.5","S","-26.0","","53.4","","35.6","","89.0","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-03","1990","03","4.4","","-6.2","","-0.9","","23.0","S","-20.5","S","45.2","","9.0","","54.2","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-04","1990","04","12.3","","2.6","","7.5","","31.0","","-7.5","","96.8","E","6.0","","102.8","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-05","1990","05","17.0","","6.3","","11.7","","25.5","","0.0","","93.3","","0.0","","93.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-06","1990","06","22.6","","13.6","E","18.1","E","30.0","","5.0","","98.8","","0.0","","98.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-07","1990","07","26.1","","16.0","","21.1","","31.0","S","9.0","","58.6","","0.0","","58.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-08","1990","08","25.6","","15.5","","20.6","","30.0","","10.0","","60.3","","0.0","","60.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-09","1990","09","19.2","","9.9","","14.6","","27.0","","0.5","","57.8","","0.0","","57.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-10","1990","10","13.3","","5.4","","9.4","","24.5","","-5.0","","114.7","","0.0","T","114.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-11","1990","11","7.9","","0.0","","4.0","","19.5","","-8.0","","43.6","","5.6","","49.2","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1990-12","1990","12","2.5","","-6.5","","-2.0","","10.5","","-18.0","","135.1","","39.4","","174.5","","3","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-01","1991","01","-3.4","","-13.4","","-8.4","","4.5","","-31.5","","10.2","","70.4","","80.6","","30","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-02","1991","02","1.0","","-9.4","","-4.2","","9.0","S","-24.0","","20.7","","27.1","","47.8","","17","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-03","1991","03","4.6","","-4.2","E","0.2","E","15.0","","-13.5","S","98.0","","12.6","","110.6","","","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-04","1991","04","13.3","","2.6","","8.0","","24.0","S","-6.0","","140.5","","5.0","","145.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-05","1991","05","21.3","","9.8","","15.6","","28.0","S","2.0","S","82.3","","0.0","","82.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-06","1991","06","25.0","","13.3","","19.2","","32.5","","8.0","","23.1","","0.0","","23.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-07","1991","07","27.1","","15.4","","21.3","","32.5","","10.5","","41.0","","0.0","","41.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-08","1991","08","25.6","","16.0","E","20.8","E","30.5","S","9.5","","109.0","","0.0","","109.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-09","1991","09","19.6","","9.5","","14.6","","29.0","","-1.5","","82.0","","0.0","","82.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-10","1991","10","15.1","","5.6","","10.4","","27.5","","-3.0","","80.1","","0.0","","80.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-11","1991","11","6.2","","-0.8","","2.7","","18.0","","-9.0","","33.2","","6.0","","39.2","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1991-12","1991","12","-0.6","","-9.4","","-5.0","","12.0","","-25.5","","20.6","","45.0","","65.6","","9","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-01","1992","01","-3.0","","-13.6","","-8.3","","4.5","","-30.0","","60.9","","29.6","","90.5","","5","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-02","1992","02","-2.0","","-12.1","","-7.0","","5.5","","-32.5","","21.9","","64.5","","86.4","","25","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-03","1992","03","1.2","","-11.4","","-5.1","","12.0","","-25.5","","42.1","","38.7","","80.8","","3","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-04","1992","04","9.9","","0.3","","5.1","","21.5","","-7.5","","44.6","","11.5","","56.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-05","1992","05","19.0","","6.6","","12.8","","27.0","S","0.0","S","63.1","","0.0","","63.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-06","1992","06","21.9","","11.3","","16.7","","28.5","","5.5","","34.2","E","0.0","","34.2","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-07","1992","07","22.4","","13.7","","18.1","","27.5","","6.5","","128.7","","0.0","","128.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-08","1992","08","22.7","","13.7","","18.3","","28.5","","8.0","","133.2","","0.0","","133.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-09","1992","09","19.7","","10.4","","15.1","","26.0","","1.5","","117.1","","0.0","","117.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-10","1992","10","11.2","","2.6","","7.0","","20.0","S","-5.0","","60.0","","3.0","","63.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-11","1992","11","5.7","","-0.5","","2.6","","17.0","","-8.5","S","95.5","","5.0","","100.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1992-12","1992","12","0.3","E","-7.1","E","-3.4","E","8.0","","-22.5","","21.5","","55.5","","77.0","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-01","1993","01","-3.2","","-11.0","","-7.1","","9.5","","-21.0","","65.1","","53.0","","118.1","","16","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-02","1993","02","-5.9","","-20.7","","-13.3","","4.0","","-34.0","S","0.0","","75.0","","75.0","","55","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-03","1993","03","2.2","","-9.1","","-3.5","","15.0","","-27.0","S","17.6","","44.5","","62.1","","18","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-04","1993","04","10.7","","1.0","","5.9","","21.5","","-4.5","","87.6","","27.0","","114.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-05","1993","05","18.5","","7.5","","13.0","","28.0","S","1.0","","58.2","","0.0","","58.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-06","1993","06","22.2","","12.1","","17.2","","28.5","","5.0","","122.6","","0.0","","122.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-07","1993","07","26.5","","16.7","","21.6","","31.5","","11.5","","45.5","","0.0","","45.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-08","1993","08","26.7","","15.7","","21.2","","31.0","","9.0","","97.3","","0.0","","97.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-09","1993","09","18.9","","10.0","","14.5","","28.5","","1.5","S","94.6","","0.0","","94.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-10","1993","10","12.1","","3.6","","7.9","","21.0","","-3.5","","78.8","","4.0","","82.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-11","1993","11","5.6","","-0.9","","2.4","","13.0","","-13.0","","100.1","","3.0","","103.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1993-12","1993","12","-1.1","","-8.8","","-5.0","","8.5","","-32.5","","29.7","","46.8","","76.5","","25","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-01","1994","01","-9.8","","-22.3","","-16.1","","8.0","","-36.5","S","23.0","","49.9","E","72.9","E","28","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-02","1994","02","-4.9","","-17.7","","-11.3","","13.5","","-32.5","","0.9","","57.8","","58.7","","42","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-03","1994","03","2.7","","-7.9","","-2.6","","11.0","","-23.5","","15.2","","32.7","","47.9","","13","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-04","1994","04","11.5","","1.0","","6.3","","26.5","","-8.0","","83.3","","22.8","","106.1","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-05","1994","05","17.2","","6.0","","11.6","","26.5","","-1.0","","83.0","","0.2","","83.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-06","1994","06","24.4","","13.4","E","19.0","E","33.5","","6.0","","83.7","","0.0","","83.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-07","1994","07","26.7","","16.8","","21.7","","31.5","","12.0","S","54.6","","0.0","","54.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-08","1994","08","23.6","","13.7","","18.7","","28.0","S","8.5","","77.6","","0.0","","77.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-09","1994","09","20.5","","10.9","","15.7","","26.5","","5.0","","48.4","","0.0","","48.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-10","1994","10","14.8","","4.7","","9.8","","22.5","","-1.5","","34.8","","0.0","","34.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-11","1994","11","9.2","","0.8","","5.0","","17.5","S","-10.0","","95.9","","4.1","","100.0","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1994-12","1994","12","1.8","","-5.8","","-2.0","","10.5","","-18.5","S","34.2","","26.0","","60.2","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-01","1995","01","-0.7","","-8.1","","-4.4","","16.5","","-24.0","","79.4","","41.0","","120.4","","3","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-02","1995","02","-4.2","","-14.5","","-9.4","","6.5","","-30.0","","2.4","","32.2","","34.6","","18","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-03","1995","03","7.0","","-5.2","","0.9","","19.0","","-25.5","","16.8","","10.6","","27.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-04","1995","04","9.2","","-0.3","","4.5","","16.5","","-12.0","","58.9","","1.8","","60.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-05","1995","05","18.8","","7.7","","13.3","","25.5","S","-0.5","","68.6","","0.0","","68.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-06","1995","06","25.8","","13.9","","19.9","","31.5","","7.5","","30.0","","0.0","","30.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-07","1995","07","26.9","","16.6","","21.8","","32.5","","9.5","","99.5","","0.0","","99.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-08","1995","08","26.4","","15.3","","20.9","","31.5","S","10.0","S","75.1","","0.0","","75.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-09","1995","09","19.0","","8.5","","13.8","","26.5","S","1.0","","71.0","","0.0","","71.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-10","1995","10","15.3","","7.3","","11.3","","23.5","","-2.0","","172.5","","0.0","T","172.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-11","1995","11","3.4","","-3.5","","0.0","","17.0","","-16.0","","57.0","","65.7","","122.7","","12","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1995-12","1995","12","-3.9","","-11.1","","-7.6","","5.0","","-20.0","S","9.4","","32.0","","41.4","","22","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-01","1996","01","-3.8","","-14.5","","-9.2","","13.5","","-34.0","","61.8","","33.6","E","95.4","E","16","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-02","1996","02","-2.4","","-11.4","","-6.9","","8.0","S","-29.0","","86.1","","9.6","","95.7","","3","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-03","1996","03","2.3","","-8.9","","-3.3","","19.0","","-19.5","","10.7","","24.4","","35.1","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-04","1996","04","9.5","","0.4","","4.9","","20.0","","-7.0","","94.6","","7.1","","101.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-05","1996","05","17.6","","6.3","","12.0","","27.5","","1.5","S","80.1","","0.0","T","80.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-06","1996","06","23.6","","14.4","","19.0","","29.0","","5.5","","75.5","E","0.0","","75.5","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-07","1996","07","24.8","","15.2","","20.0","","28.5","","11.0","","126.7","","0.0","","126.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-08","1996","08","25.4","","15.4","","20.4","","30.0","","9.5","","82.6","","0.0","","82.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-09","1996","09","20.9","","12.3","","16.6","","29.0","S","4.0","","177.7","","0.0","","177.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-10","1996","10","12.8","","4.9","","8.9","","22.5","","-2.0","","81.5","","0.0","","81.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-11","1996","11","3.6","","-3.3","","0.1","","20.5","","-13.0","","81.8","","10.0","","91.8","","3","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1996-12","1996","12","2.1","","-2.8","","-0.4","","13.0","","-17.0","","75.5","","28.0","","103.5","","7","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-01","1997","01","-3.4","","-13.6","","-8.5","","9.5","","-26.0","S","39.2","","53.8","","93.0","","21","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-02","1997","02","0.1","","-10.0","","-5.0","","8.0","","-26.0","","38.0","","21.2","","59.2","","5","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-03","1997","03","2.1","E","-9.0","","-3.3","E","15.5","E","-25.0","","24.4","","71.2","","95.6","","15","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-04","1997","04","10.5","","-1.4","","4.6","","21.5","","-11.5","","40.2","E","4.6","","44.8","E","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-05","1997","05","15.3","","5.6","","10.5","","23.0","","-1.5","","66.8","","0.0","T","66.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-06","1997","06","25.6","","13.6","","19.6","","31.0","","7.0","","74.3","","0.0","","74.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-07","1997","07","26.1","","14.9","","20.5","","31.5","","9.0","","60.7","","0.0","","60.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-08","1997","08","23.9","","13.7","","18.8","","30.0","S","9.0","","134.8","","0.0","","134.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-09","1997","09","19.3","","10.8","","15.1","","25.0","","1.0","","107.2","","0.0","","107.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-10","1997","10","13.8","","3.6","","8.7","","23.5","S","-5.0","","46.5","","0.0","T","46.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-11","1997","11","4.9","","-1.4","","1.8","","17.0","","-10.0","","72.2","","29.2","","101.4","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1997-12","1997","12","-0.3","","-6.9","","-3.6","","7.5","","-18.0","","11.2","","20.8","","32.0","","10","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-01","1998","01","-2.2","","-10.0","","-6.1","","8.0","","-28.0","","104.0","","44.0","","148.0","","22","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-02","1998","02","2.2","","-7.6","E","-2.7","E","9.5","","-21.0","","34.1","","4.0","","38.1","","6","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-03","1998","03","4.9","","-4.1","","0.4","","24.5","","-18.5","","54.5","","36.6","","91.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-04","1998","04","14.2","","2.0","","8.1","","23.0","","-2.5","S","41.1","","0.0","","41.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-05","1998","05","22.9","","10.6","","16.8","","30.0","","3.0","","48.1","","0.0","","48.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-06","1998","06","23.3","","14.3","","18.8","","30.5","","6.5","S","152.3","","0.0","","152.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-07","1998","07","25.0","","15.9","","20.5","","29.0","S","12.0","S","138.5","E","0.0","","138.5","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-08","1998","08","25.2","","16.0","","20.6","","30.0","","9.5","","107.5","","0.0","","107.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-09","1998","09","21.4","","11.8","","16.7","","27.5","","3.5","","81.8","","0.0","","81.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-10","1998","10","14.5","","6.0","","10.3","","23.5","","1.0","S","46.8","","0.0","","46.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-11","1998","11","7.3","","0.8","","4.0","","18.0","","-8.0","","46.1","","7.0","","53.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1998-12","1998","12","3.8","","-4.8","","-0.5","","16.5","","-24.0","","34.0","","3.0","","37.0","","1","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-01","1999","01","-5.1","I","-15.3","I","-10.5","I","6.5","I","-30.0","I","35.7","I","86.4","I","122.1","I","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-02","1999","02","0.0","I","-11.0","I","-5.5","I","5.5","I","-21.5","I","13.9","I","3.0","I","16.9","I","9","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-03","1999","03","2.3","","-9.1","","-3.4","","17.5","","-27.0","","34.2","","57.4","","91.6","","8","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-04","1999","04","12.8","","0.6","","6.7","","21.0","","-5.0","","18.6","","0.0","","18.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-05","1999","05","22.3","","8.2","","15.3","","28.5","","1.5","S","28.2","","0.0","","28.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-06","1999","06","25.5","","13.8","","19.7","","32.0","","6.0","","74.6","","0.0","","74.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-07","1999","07","28.0","","16.3","","22.2","","32.5","S","10.5","","59.6","","0.0","","59.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-08","1999","08","24.1","","13.7","","18.9","","30.0","","7.5","","86.5","","0.0","","86.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-09","1999","09","22.4","","11.7","","17.1","","32.5","","3.5","","149.4","","0.0","","149.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-10","1999","10","13.2","","3.3","","8.3","","21.0","","-4.0","","71.6","","0.0","","71.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-11","1999","11","9.3","E","0.9","E","5.1","E","17.5","S","-6.0","E","85.8","","0.0","T","85.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","1999-12","1999","12","1.8","E","-7.3","E","-2.5","I","16.0","E","-25.5","E","38.5","","30.0","","68.5","","14","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-01","2000","01","-3.5","","-13.3","E","-8.5","E","10.5","","-29.0","","40.7","","18.4","","59.1","","12","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-02","2000","02","0.5","E","-13.0","","-6.3","E","14.0","","-31.0","","24.0","","60.2","","84.2","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-03","2000","03","7.9","E","-3.7","","2.1","E","19.0","E","-13.0","S","50.2","","15.0","","65.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-04","2000","04","9.6","","1.4","","5.5","","22.0","","-5.5","","126.7","","13.0","","139.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-05","2000","05","18.4","","8.5","","13.5","","26.5","S","1.5","S","104.3","","0.0","","104.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-06","2000","06","21.8","","12.3","","17.0","","28.0","","5.0","","134.5","","0.0","","134.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-07","2000","07","23.8","","14.5","","19.2","","28.0","","10.0","S","136.9","","0.0","","136.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-08","2000","08","24.3","E","14.7","E","19.5","E","28.0","E","9.0","B","72.4","","0.0","","72.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-09","2000","09","19.4","","9.8","","14.6","","29.5","","-1.0","","100.3","","0.0","","100.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-10","2000","10","14.0","E","4.6","E","9.5","I","22.5","E","-2.5","E","32.3","","0.0","","32.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-11","2000","11","5.5","E","-1.2","E","2.0","I","15.5","E","-14.5","E","58.0","E","8.0","","66.0","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2000-12","2000","12","-4.7","I","-14.5","I","-9.8","I","4.0","I","-28.0","I","25.0","E","50.6","","75.6","E","22","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-01","2001","01","-1.6","I","-11.9","I","-6.8","I","4.5","I","-24.0","I","2.8","","29.2","","32.0","","37","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-02","2001","02","","","","","","","","","","","","","","","","","","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-03","2001","03","2.7","","-7.1","E","-2.2","E","11.0","","-18.5","","16.8","","39.4","","56.2","","23","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-04","2001","04","13.7","E","0.7","E","7.4","E","27.0","E","-6.0","B","23.0","","0.0","T","23.0","","0","","","","",""
